project_id,title,status,start_date,lead_organisation
D5B7C258-1B0F-4F82-9C87-F5747DFFEFB9,The South East Network for Social Sciences (SeNSS) Doctoral Training Partnership (DTP),Active,,UNIVERSITY OF ESSEX
D66F6E58-C0DC-44F7-B984-F6729493FC64,Sychronizable laser pulse sources for multi-photon imaging applications,Active,,UNIVERSITY OF STRATHCLYDE
D6A2BB7B-4EEA-4D5C-A3BF-F657002C2ECC,Shifting away from the donor-driven UN: an assessment of the pooled funding mechanism,Active,,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE
D6BC828B-06C7-4446-ADB6-F5FFB78EC2E3,Ottoman Lands: The Kemalist Bid for Syria and Iraq (1918-1927),Active,,Unknown
4B9DDE00-570A-498D-8B39-F7A5AC4508F3,Resolving Biological carbon Export in the Labrador Sea (ReBELS),Active,,NATIONAL OCEANOGRAPHY CENTRE
4D89DD32-F625-4735-8E98-F74F8520E89D,Synthesis and Application of Photocaged DNA and RNA Technologies,Active,,UNIVERSITY COLLEGE LONDON
3B4C8FF4-6ADB-44C9-BE3B-F9385C50C495,Industrial CASE Account - University of York 2023,Active,,UNIVERSITY OF YORK
3BD75E53-A5CF-4081-AAEB-F8683E98109B,FORCEBIND: Mechanochemical Regulation Of Focal And Fibrillar Adhesion Proteins,Active,,KING'S COLLEGE LONDON
3C84C430-FB4A-4754-9C8D-F79579044E3D,Understanding the role of the Type II MLA system in OMV biogenesis: towards developing an effective vaccine against Campylobacter jejuni in poultry,Active,,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE
3C84CA87-DB55-4622-983F-F854A09190AB,Preference elicitation and aggregation in participatory budgeting,Active,,UNIVERSITY OF WARWICK
3CC0DC7F-3B21-468A-9A7D-F760FE268377,Creating research-ready data by linking Census data to ASHE,Active,,"CITY ST GEORGE’S, UNIVERSITY OF LONDON"
3D625398-1B05-4770-99EC-F84D0271EB43,Theory of Spintronics,Active,,THE OPEN UNIVERSITY
DE2043E2-001A-4497-9C6B-F616AA2ECCC0,UDLA 2527 University of Birmingham,Active,,UNIVERSITY OF BIRMINGHAM
E086D3BC-1689-45B2-B54E-F7251952FED4,Screening Porous Materials for Direct Air CO2 Capture Under Realistic Conditions,Active,,UNIVERSITY OF STRATHCLYDE
E0909342-AE62-450C-8EB3-F68A2ABB0D6D,PROMETHEUS: Enabling a Data Rich Additive Manufacturing Process,Active,,WAYLAND ADDITIVE LIMITED
55BDA38C-8FC5-4438-814C-F910A49FDA9A,Understanding national curriculum enactment: Choice and constraint in the Welsh school system,Active,,CARDIFF UNIVERSITY
566A83CF-3CAA-405D-97DD-F9320F9F457A,The indirect impacts of COVID-19 on the sexual and reproductive health of women in Wales,Active,,SWANSEA UNIVERSITY
35FB786E-BEF8-45BB-9AB1-F8126BE09D58,Forming Ahead with Deep Learning for Composites Manufacturing,Active,,UNIVERSITY OF BRISTOL
CA679C69-93E5-4248-820C-F5B9269955EA,"Engineering with Nature: combining Artificial intelligence, Remote sensing and computer Models for the optimum design of coastal protection schemes",Active,,UNIVERSITY OF LIVERPOOL
CAD36DE4-A95D-4B7F-8E21-F5AE1B8991F2,Portable molecularly imprinted sensors detecting per- and poly fluoroalkyl substances (PFAS),Active,,UNIVERSITY OF BATH
CBE84F38-23BC-4C5B-B039-F6248B1F653A,The shaping of mental health and the mechanisms leading to (un)successful transitions for care-experienced young people,Active,,UNIVERSITY OF SUSSEX
CC9E5904-7FD7-4DAA-A3B3-F5DCCCDA8344,Cognitive perceptions in Cybersecurity: Improving Compliance and User Experience in organisations&quot;,Active,,ROYAL HOLLOWAY UNIVERSITY OF LONDON
2579BFDA-B23A-4450-BD59-F88907643511,Embryonic zebrafish models of HACD1-deficiency to replace mammals in congenital myopathy and lipidomic research,Active,,UNIVERSITY OF LIVERPOOL
25A572F9-6250-4DC0-A124-F89F0859936B,"Towards non-invasive, personalised diagnosis and assessment of stenosis",Active,,KING'S COLLEGE LONDON
26746D5B-F675-473D-97B7-F792930E4F3A,developing and validating advanced Bayesian optimization algorithms,Active,,UNIVERSITY OF MANCHESTER
28A3822E-C857-4BB0-AECE-F72E203AC1BC,The role of GABAergic inhibition in the function and dysfunction of the human binocular visual system,Active,,Unknown
296286A7-2523-48E7-B344-F89427BB59CE,Powered by Life: Bio-Engineered Coin Cell Alternatives for Wearables,Active,,ENERGY DIAGNOSTICS LIMITED
29800AC6-805D-425F-B45B-F828DA3FB6B0,Exploration of Niab synthetic wheat as a new source of resistance for effective genetic control of Septoria tritici blotch disease,Active,,UNIVERSITY OF NOTTINGHAM
29A4E352-F8A5-4C9E-B0C4-F83A6411E7A0,"Women collectors of South Asia: gender, material culture and empire",Active,,UNIVERSITY OF LINCOLN
3FEFEFF6-545F-46CC-9EFE-F7FEF2763304,Synergizing traditional and novel forms of vector control: insecticides and gene drive,Active,,LIVERPOOL SCHOOL OF TROPICAL MEDICINE
4027B1C5-3DC7-4BB6-B42B-F76CEFBB54F4,Designer DNA for Data Storage and Nanomaterial Applications,Active,,NEWCASTLE UNIVERSITY
40FF4774-E099-4F89-A699-F90E21EA81F1,Advancing holistic risk assessment for measures to address climate change,Active,,IMPERIAL COLLEGE LONDON
421C7C97-7536-4A89-93E8-F8BEF61AE2CE,Learned Quantitative Stochastic Imaging,Active,,HERIOT-WATT UNIVERSITY
30566FBD-147F-4C34-8B16-F933D2B93453,Building Virtual Worlds that Follow Universal Laws of Physics,Active,,UNIVERSITY OF SOUTHAMPTON
30B8BAB2-B373-4E32-B557-F8265C477ACA,Hunger And Thirst Guided Decision Making Via Hippocampal Encoding Of Internal State,Active,,UNIVERSITY COLLEGE LONDON
318690C5-8842-43B1-A132-F7B11876577C,Understanding the spatio-temporal variability of soil moisture and its feedbacks across scales,Active,,UNIVERSITY OF SOUTHAMPTON
31F6929E-072F-4B4B-B836-F86DBF25611D,Enhancing anti-tumour t cell function by controlled inhibition of checkpoint receptor signalling,Active,,Unknown
20FA69B2-A8D1-426A-BE8A-F8AE6A3AAF85,Hospitality and the Common Law: A Symptomatic Study of Legal Judgments,Active,,Unknown
226418D3-3702-47AE-BE07-F7421FB801EA,Picophotonics and metamaterials driven by light,Active,,UNIVERSITY OF SOUTHAMPTON
B4A742D4-6FE5-4FE9-9EBA-F5DB98039B9D,Development of condition monitoring techniques for SF6 alternatives in high voltage plant,Active,,UNIVERSITY OF MANCHESTER
B80BDC55-FC51-4C3F-83FD-F550AFCFCFAB,ount Me In! Developing and analysing the efficacy of pedagogical strategies for those providing music education to children with special abilities,Active,,UNIVERSITY OF ROEHAMPTON
10C74AAB-B4EF-4869-9C16-F934FCB4AB68,"Identification of chemical and biological determinants, their sources, and strategies to promote healthier homes in Europe",Active,,UNIVERSITY OF BIRMINGHAM
121B440D-6CED-48E5-BCA9-F8020EC1717F,Physical and mental health multimorbidity across the lifespan (LIfespaN multimorbidity research Collaborative (LINC)).,Active,,CARDIFF UNIVERSITY
29D1408D-13BB-49DA-989A-F77F9B3CD774,Innovative energy-harvesting technologies to promote active travel,Active,,UNIVERSITY OF GLASGOW
2C270EAE-29C6-4A44-A290-F7A30367056B,Beyond Linear Dynamical Systems,Active,,Unknown
2D5DFD0E-6FB5-4319-8BE8-F83A82148F7C,Understanding the genetic basis of reproductive strategy in a parasitic nematode system,Active,,UNIVERSITY OF BATH
C1E6AE1F-AF41-45F9-907C-F553F24BA63B,THE EVOLUTION OF GLOBAL FLOOD HAZARD AND RISK [EVOFLOOD],Active,,LOUGHBOROUGH UNIVERSITY
C2F53301-08E2-4BFE-AB49-F6854B7F0C1E,Interoperable applications suite to enhance European identity and document Security and fraud detection,Active,,HOME OFFICE BORDER FORCE
1A13213F-0F22-4D0D-BF52-F92A5C7218B7,NEWBORN,Active,,HONEYWELL UK LIMITED
1ADE4C44-51C1-4C97-A539-F932722BB588,New Horizons in the Atomistic Simulation of Charge and Exciton Transport in Optoelectronic Materials,Active,,UNIVERSITY COLLEGE LONDON
1AEA2F46-0B33-4161-B3D4-F7C6B405523E,Socially-Acceptable and Trustworthy Human-Robot Teaming for Agile Industries,Active,,UNIVERSITY OF YORK
1B418358-9CC5-49EF-9476-F8D6285BDFE2,Representation Theory of Quantum Symmetric Pairs,Active,,NEWCASTLE UNIVERSITY
A2C39679-C1E2-4449-B2E2-F673EC469431,Manipulation of skyrmions with tailored acoustic potentials,Active,,UNIVERSITY OF LEEDS
FCD30EC7-4D22-4A56-86A5-F55BE9055785,High harmonic generation in solids and quantum materials.,Active,,KING'S COLLEGE LONDON
FE0A7AAF-5886-458B-BDA2-F5CC2FDDBC7D,Combatting Witchcraft-Related Violence through Song,Active,,NEWCASTLE UNIVERSITY
FFBC0EBB-7DEE-440A-991E-F52B46CE8CE2,Transient Visuals: Hand-Held Ephemera in Nineteenth-Century Peru,Active,,UNIVERSITY COLLEGE LONDON
001BC322-BEB8-4487-98C3-F7F6EFF9F752,Development and Innovation of mRNA Vaccine &amp; Therapeutic Production Processes,Active,,UNIVERSITY OF SHEFFIELD
14D589E0-F372-4348-BEE0-F7406ED8DC70,Interpretable Machine Learning Modelling of Future Extreme Floods under Climate Change,Active,,SWANSEA UNIVERSITY
1508E725-7E86-403E-A202-F7D9B51101C0,"Entrepreneurial infrastructure, genders and sexualities in the off-grid city: water and energy entrepreneurship in Nigeria and South Africa entreprene",Active,,UNIVERSITY OF CAMBRIDGE
1527E434-BDBE-43ED-9127-F856D81E5FA0,Circular Economy of Additive Manufacturing Products,Active,,LOUGHBOROUGH UNIVERSITY
158E556E-8A1E-474E-94E3-F8A59E80AE6D,Writing Pre-Conquest England: A New History of Old English Prose,Active,,Unknown
AC2E9E6A-EE80-4F55-94F7-F67ACAD68155,Electrically driven maser-based quantum amplifiers for compact and ultra-low-noise detection of microwaves,Active,,IMPERIAL COLLEGE LONDON
AD905DC0-AE6B-4BD5-98D4-F63B47C8FF2E,Blasphemy and Apostasy in the UK Asylum System: Policy and Practice in Asylum Cases Submitted Under Grounds of Non- Religiosity,Active,,UNIVERSITY OF YORK
05BA6E0C-203A-46E2-B314-F7D368417FCE,Developing bovine immune organoids for the screening of vaccine candidates,Active,,Unknown
05CC4E23-4846-4236-9715-F835E4A0E1FF,BIOSCIENCE FOR RENEWABLE RESOURCES AND CLEAN GROWTH - Expanding Synthetic Biology using Biocompatible Reactions,Active,,UNIVERSITY OF EDINBURGH
07B5A5C2-27B8-4486-9102-F8BF8EBF1B6C,DIGINTRACE:A Digital value chain Integration Traceability framework for process industries for Circularity and low Emissions by waste reduction and use of secondary raw materials,Active,,BRUNEL UNIVERSITY LONDON
08946251-CBDB-41F2-A37E-F822BA3E500A,Gaming Ecosystem as a Multilayered Security Threat (GEMS),Active,,UNIVERSITY OF WARWICK
1E8F5313-F383-44A7-85E1-F9239864B029,GendAge Weight Loss Study,Active,,UNIVERSITY OF ABERDEEN
1ED3DEAB-6C84-44D4-AA63-F91DB349E761,STRONG-AYA: THE STRONG-AYA INITIATIVE: IMPROVING THE FUTURE OF YOUNG ADULTS WITH CANCER,Active,,UNIVERSITY OF LEEDS
2053E379-7B55-4266-9AF9-F77C3B7C1E94,Seabed Mining And Resilience To EXperimental impact,Active,,NATIONAL OCEANOGRAPHY CENTRE
8B940BD0-3A16-4A1C-9D96-F6720DC830E8,Unworlding the wider audience: Artists moving image investigation of behind-the-scenes opera production,Active,,UNIVERSITY OF DUNDEE
0075E7BA-801C-4C46-8F02-F8DB17F00E59,The nature and norms of confidence in reasoning and action,Active,,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE
00771B55-12A4-4C3F-AE4F-F8C4F0656978,Becoming Regenerative: Innovation for renewal through entrepreneurship and interspecies creativity (B-Regen),Active,,LOUGHBOROUGH UNIVERSITY
00C3E9D0-8C0D-42AD-A6C9-F905466BF1F5,EuPRAXIA — HORIZON,Active,,QUEEN'S UNIVERSITY OF BELFAST
012BF9D8-44E3-47D7-881F-F7EB20989C7E,Under attack by a cereal killer: the hunt for disease susceptibility factors,Active,,UNIVERSITY OF EAST ANGLIA
01A19F12-DAFB-484B-88BD-F86F563588B7,Social Institutions as Human Rights Interlocutors: An Examination of Community By-laws for Addressing Child Marriages in Malawi,Active,,UNIVERSITY OF ESSEX
9576DDE7-E2FA-4427-96A2-F57B9A7B59FA,Forecasting Eruptions at Volcanoes after Extended Repose,Active,,UNIVERSITY COLLEGE LONDON
965A00BB-51D7-4536-8358-F5A557733F8C,Understanding adult stem cell-niche interactions using the Drosophila intestine,Active,,UNIVERSITY OF KENT
96A39619-AEF8-4217-A07D-F5FBE8C78D58,A UK platform for the control of Bovine Viral Diarrhoea:Application of a novel disease simulation model to guide programme development &amp; policy design,Active,,SCOTLAND'S RURAL COLLEGE
97D61FC8-C530-4C14-8AE8-F582999B0AA9,CDT year 1 so TBC in Oct 2025,Active,,UNIVERSITY OF BRISTOL
993CA070-8418-4460-A051-F6DB37AD513E,Understanding the pathways linking childhood trauma to cardiometabolic risk among low-and-middle-income youth: a mixed methods investigation,Active,,UNIVERSITY OF BATH
F36B5800-05F6-4816-9E2C-F67F2871B444,KitNewCare - Developing a framework/model to environmentally sustainable and climate neutral health and care systems using the Kidney care pathway,Active,,THE CENTRE FOR SUSTAINABLE HEALTHCARE LTD
0997443B-8C8E-4C7F-A081-F7E773D54F2C,Topics in Number Theory,Active,,UNIVERSITY COLLEGE LONDON
09A816F7-A8E6-49B1-BAD5-F84AD78C406F,Statistical Applied Mathematics,Active,,UNIVERSITY OF BATH
09E0B69D-7735-4B0C-8211-F8FBE5F86FEC,Health by Stealth: reformulation as a targeted approach to improve the nutritional quality and sustainability of ready meals within the UK.,Active,,UNIVERSITY OF GREENWICH
9FFE3C7F-3FE8-46B9-88B9-F552F769B85D,Learning Physics and Physiology Based Cardiac Activation Imaging,Active,,IMPERIAL COLLEGE LONDON
A070E693-F96B-499F-99B7-F6E939A9A9BB,A novel hydrogen isotope proxy for trophic behaviour in phytoplankton,Active,,Unknown
A142EE57-A505-4383-97D0-F5A9C5D333C5,"Canonical Singularities, Generalized Symmetries, and 5d Superconformal Field Theories",Active,,Unknown
EF50CCB9-04E9-4DC4-87A6-F65AF36A6A68,Fairness in Brain MR Image Analysis,Active,,KING'S COLLEGE LONDON
F0654B97-C46B-470C-96FB-F71EEC42C6A6,PhD (Management) - 1+3/How do social movements use training to deconstruct power and privilege dynamics? Are they effective?,Active,,UNIVERSITY OF BRISTOL
80E8149F-E0DE-4BAC-A762-F6394A30992D,Accelerating New Physics Discovery with Foundation Models,Active,,UNIVERSITY OF CAMBRIDGE
81555440-FB1D-4C28-863E-F6DFFE8CA43C,Profiling impunity for human rights violations against journalists: A systematic account of state-based harm and practices of resistance,Active,,UNIVERSITY OF SHEFFIELD
F5E4FFD1-FF70-40C1-8EC8-F715AA98C666,Project will be added after 6 months of ITP,Active,,UNIVERSITY COLLEGE LONDON
F65E079E-C3C7-4E9B-968B-F5B0071119FC,RADIOBLOCKS,Active,,UNIVERSITY OF OXFORD
F65F8406-3A84-4217-B948-F5C125D4C054,Methods for enzymatic synthesis of modified nucleic acids (MESNA),Active,,IMPERIAL COLLEGE LONDON
F684B803-9698-4127-888C-F71F42C14D39,"Neural-driven, active, and reconfigurable mechanical metamaterials (NARMM)",Active,,Unknown
F6E3A483-4E50-4B80-BC9A-F51AE5291F2D,EXPLORATHON 2024-2025: European Researchers' Night Scotland,Active,,UNIVERSITY OF ABERDEEN
F756BDBF-AEF7-4CA7-A38D-F6253FCFA781,Materials Science Physical Properties Measurement System,Active,,UNIVERSITY OF LEEDS
F75F8001-7073-48DB-B1CB-F66E2F74E55A,Energy and cost efficient multi-ton scale hydrogenation,Active,,STOLI CATALYSTS LTD
EC03E2E9-E499-49DE-B7EF-F6C36B62C399,MRC Lifecourse Epidemiology Centre - Core Support,Active,,UNIVERSITY OF SOUTHAMPTON
8A5855D9-30B2-4E8E-849A-F6293D414013,Developing the digital architecture required to facilitate high quality children’s surgical research from within the NHS SDE network,Active,,Unknown
69B2FD07-FB55-4C0D-92DE-F55FB02A3244,Learning to Explain. Using Verification Techniques to Explain Neural Networks,Active,,UNIVERSITY OF KENT
69F4E94C-56D3-4A49-A6D0-F6CEBE8AE2B0,Automated analysis approaches for Structural Health Monitoring on aerospace primary structure with ultrasonic and electromagnetic sensor arrays,Active,,UNIVERSITY OF BRISTOL
6BACF691-F8EC-47D3-8C30-F67D168C9F5C,Creating harmonised and scalable methods and tools for constructing households in large diverse administrative and health research datasets,Active,,SWANSEA UNIVERSITY
D9B99934-D08B-4829-801E-F6831960AD71,Ultra low power flexible electronics for next generation wearable devices,Active,,UNIVERSITY OF MANCHESTER
DAC566F7-BA73-4560-B0BB-F72819188921,Genomic causes and consequences of hybridisation in the British flora,Active,,UNIVERSITY OF SOUTHAMPTON
E41A7192-F144-4718-B705-F5313CC2918C,"Algorithmic, topological and geometric aspects of infinite groups, monoids and inverse semigroups",Active,,UNIVERSITY OF EAST ANGLIA
E4B5F030-20EF-4787-808E-F5D08F6783FA,Heriot-Watt University and Robbie Fluid Engineering Limited KTP 23_24 R5,Active,,HERIOT-WATT UNIVERSITY
E4F15DB1-85DA-4CA0-AC1B-F7163F4DD107,Multi-actor collaboration dynamics and capacity building network inside and between Agriculture Knowledge and Innovation Systems (AKIS) to foster the upscaling of Short Food Supply Chains (SFSCs) across Europe,Active,,NEWCASTLE UNIVERSITY
E66537BF-ABA9-4980-B170-F5E8CDA0D716,CaLby2030: Calcium Looping to Capture CO2 from Industrial Processes by 2030,Active,,UNIVERSITY COLLEGE LONDON
74E92EBF-8218-4F9A-8203-F69BEAA00F5C,Experimental Particle Physics Consolidated Grant 2022-2025,Active,,UNIVERSITY OF LIVERPOOL
7553BD9B-F4D7-4F42-9D73-F6E97A5AB538,EVacuAted OptiCal Fibres for Ultimate UV-to-Infrared Light TransMission (VACUUM),Active,,UNIVERSITY OF SOUTHAMPTON
770277F1-29AF-4DCA-8E47-F52C0B4A26D7,University of Warwick and Shaftec Automotive Components Limited KTP 24_25 R1,Active,,UNIVERSITY OF WARWICK
77693588-792C-4F9D-BE2E-F5AE4EE48560,Investigating the role of dietary fructose in the development of early-onset colorectal cancer,Active,,UNIVERSITY OF BRISTOL
E16FC7A1-C738-438E-B71B-F56BB9B91AF7,Exploring the Diversity in Accretion-Powered Transients,Active,,LIVERPOOL JOHN MOORES UNIVERSITY
E1D1769D-6984-429B-A65F-F669ECB9F391,Operadic homology and functor homology,Active,,UNIVERSITY OF SHEFFIELD
E3083079-D056-4C27-A642-F529AC830DD3,Revealing the secrets of neutron-star interiors with AI and the SKA,Active,,ROYAL HOLLOWAY UNIVERSITY OF LONDON
CFA78A99-4FA7-4E6D-AE7D-F6D12622101B,Mathematics,Active,,UNIVERSITY OF WARWICK
D0B0D2F5-0F9A-4A38-A322-F5E79BAC2476,"The Horror of the Good Death: Narratives of Death in Horror Fiction, 1970-present",Active,,UNIVERSITY OF GLASGOW
C314D900-0850-465E-898F-F5CCF3DF4D92,Expedited geotechnical analysis methods for the design and operation of monopile-supported offshore wind turbines,Active,,Unknown
C3B4400D-5452-4AF9-900D-F64D7192F1F1,Decoding the Molecular Basis of Lactation and Early Nutrition to Improve Maternal-Child Health,Active,,UNIVERSITY OF CAMBRIDGE
5F0D4604-A8B9-49D5-87BD-F6A250F7DF7F,Subverting the Empire: The British perspective on antiimperial resistance within the Commonwealth,Active,,KING'S COLLEGE LONDON
60C325BD-F8D2-488C-B2CC-F722A2178F06,Quantum reservoir computing for efficient signal processing,Active,,LOUGHBOROUGH UNIVERSITY
616C3D80-51E6-4432-B848-F71E379A51F3,Restoring oil palm rivers: assessing the effects of riparian re-vegetation and in-channel modifications on biodiversity and functionality,Active,,UNIVERSITY OF NOTTINGHAM
61A6CD3A-559B-4B06-89AD-F639C2CEEA95,Adapting and enhanCing the Community Environmental Sensor-Survey network in the UK: ACCESS-UK,Active,,CENTRE FOR ECOLOGY & HYDROLOGY
CD86D39B-53DD-40DA-8DBD-F7076B91F2BF,Harnessing quantum optical phenomena in cold atomic ensembles,Active,,LANCASTER UNIVERSITY
CDCBEA85-1436-47A4-AFA1-F5E9821A83E2,&quot;If there's hell on earth&quot;: Hellscapes in Industrial Northern England 1824-1865,Active,,UNIVERSITY OF WARWICK
